# NB2090 filter curve @ T=90K 
# NB2090
# Wavelength (nm)	T (%)
2097.090	77.980781555	
2097.289	77.602699280	
2097.489	77.337738037	
2097.688	77.382926941	
2097.887	76.950477600	
2098.087	76.880905151	
2098.286	76.671859741	
2098.486	76.363777161	
2098.685	76.417457581	
2098.884	76.403465271	
2099.084	76.016868591	
2099.283	76.209403992	
2099.483	76.049545288	
2099.682	75.870330811	
2099.881	75.951339722	
2100.081	75.706970215	
2100.280	75.762596130	
2100.480	75.631111145	
2100.679	75.417427063	
2100.878	75.300865173	
2101.078	75.372413635	
2101.277	74.900299072	
2101.477	74.851539612	
2101.676	74.334419250	
2101.875	73.711952209	
2102.075	73.228302002	
2102.274	72.246856689	
2102.474	71.220672607	
2102.673	70.071723938	
2102.872	68.480720520	
2103.072	66.937591553	
2103.271	65.163024902	
2103.471	62.630474091	
2103.670	60.373104095	
2103.869	57.653541565	
2104.069	54.646579742	
2104.268	51.762981415	
2104.468	48.479621887	
2104.667	45.255374908	
2104.866	42.018230438	
2105.066	38.823776245	
2105.265	35.507312775	
2105.465	32.487983704	
2105.664	29.520830154	
2105.863	26.826318741	
2106.063	24.253396988	
2106.262	21.848651886	
2106.462	19.719345093	
2106.661	17.829378128	
2106.860	15.945334435	
2107.060	14.221091270	
2107.259	12.776386261	
2107.459	11.304111481	
2107.658	10.329123497	
2107.857	 9.110483170	
2108.057	 8.239373207	
2108.256	 7.408815384	
2108.456	 6.637002468	
2108.655	 6.109321594	
2108.854	 5.421940327	
2109.054	 5.059639454	
2109.253	 4.554537296	
2109.453	 4.098350048	
2109.652	 3.612615585	
2109.851	 3.385908604	
2110.051	 3.126991987	
2110.250	 2.783795118	
2110.450	 2.510774612	
2110.649	 2.374244213	
2110.848	 2.168442965	
2111.048	 1.972707510	
2111.247	 1.743803978	
2111.447	 1.674084425	
2111.646	 1.578068137	
2111.845	 1.470604658	
2112.045	 1.354191184	
2112.244	 1.214998603	
2112.444	 1.169836402	
2112.643	 1.006516576	
2112.842	 0.883605123	
2113.042	 0.859512031	
2113.241	 0.836363435	
2113.441	 0.708620965	
2113.640	 0.801159918	
2113.839	 0.685513318	
2114.039	 0.680603743	
2114.238	 0.541183889	
2114.438	 0.654525280	
2114.637	 0.557923138	
2114.836	 0.554706395	
2115.036	 0.307159930	
2115.235	 0.501398385	
2115.435	 0.475174516	
2115.634	 0.434519351	
2115.833	 0.398515582	
2116.033	 0.299071878	
2116.232	 0.238900393	
2116.432	 0.306200355	
2116.631	 0.167383283	
2116.830	 0.371517360	
2117.030	 0.240640521	
2117.229	 0.323253125	
2117.429	 0.285366952	
2117.628	 0.139405742	
2117.827	 0.176289916	
2118.027	 0.218737170	
2118.226	 0.160912722	
2118.426	 0.204142958	
2118.625	 0.131695047	
2118.824	 0.246971071	
2119.024	 0.095785968	
2119.223	 0.183034286	
2119.423	 0.052470587	
2119.622	 0.110617980	
2119.821	 0.052579131	
2120.021	 0.045305990	
2120.220	 0.125349104	
2120.420	 0.152977690	
2120.619	 0.102269262	
2120.818	 0.009022426	
2121.018	 0.008961332	
2121.217	 0.146449149	
2121.417	 0.117584363	
2121.616	 0.052747823	
2121.815	 0.009019551	
2122.015	 0.169476807	
2122.214	 0.074480809	
2122.414	 0.081178188	
2122.613	 0.138729513	
2122.812	 0.037986714	
2123.012	 0.153788149	
2123.211	 0.124524742	
2123.411	 0.095563903	
2123.610	 0.066972665	
2123.809	 0.016276266	
2124.009	 0.067154281	
2124.208	 0.038053345	
2124.408	 0.009038738	
2124.607	 0.023474988	
2124.806	 0.008852926	
2125.006	 0.030617885	
2125.205	 0.088498697	
2125.405	 0.110318527	
2125.604	 0.123475984	
2125.803	 0.045223095	
2126.003	 0.080908775	
2126.202	 0.001794964	
2126.402	 0.132776216	
2126.601	 0.081591964	
2126.800	 0.110900365	
2127.000	 0.030870287	
2127.199	 0.095915087	
2127.399	 0.081486717	
2127.598	 0.016106788	
2127.797	 0.095490314	
2127.997	 0.088210307	
2128.196	 0.102377295	
2128.396	 0.008877252	
2128.595	 0.038034730	
2128.794	 0.052683823	
2128.994	 0.096626453	
2129.193	 0.016255656	
2129.393	 0.037961971	
2129.592	 0.059237935	
2129.791	-0.092930518	
2129.991	 0.008859574	
2130.190	 0.081024975	
2130.390	 0.145839989	
2130.589	 0.045059111	
2130.788	 0.052200776	
2130.988	 0.152803272	
2131.187	 0.038200948	
2131.387	 0.067335054	
