# NB1190 filter curve @ T=90K 
# NB1190
# Wavelength (nm)	T (%)
1163.835	 0.538169444	
1164.035	 0.553896785	
1164.235	 0.438349009	
1164.434	 0.403417379	
1164.634	 0.509540021	
1164.834	 0.484705329	
1165.034	 0.533933163	
1165.234	 0.508515418	
1165.433	 0.418429226	
1165.633	 0.515236318	
1165.833	 0.413508028	
1166.033	 0.449201316	
1166.233	 0.519848883	
1166.432	 0.478124142	
1166.632	 0.448585123	
1166.832	 0.472868323	
1167.032	 0.491208732	
1167.232	 0.563607574	
1167.431	 0.484920114	
1167.631	 0.559751451	
1167.831	 0.497512847	
1168.031	 0.498224646	
1168.231	 0.542552590	
1168.430	 0.482709110	
1168.630	 0.562870204	
1168.830	 0.575215757	
1169.030	 0.509320736	
1169.230	 0.521996737	
1169.429	 0.597779334	
1169.629	 0.537254810	
1169.829	 0.557882547	
1170.029	 0.605471134	
1170.229	 0.587471247	
1170.428	 0.623703122	
1170.628	 0.695157826	
1170.828	 0.677216768	
1171.028	 0.628191650	
1171.228	 0.700782776	
1171.427	 0.688079953	
1171.627	 0.689126134	
1171.827	 0.767950296	
1172.027	 0.701327682	
1172.227	 0.755960643	
1172.426	 0.803869784	
1172.626	 0.790716052	
1172.826	 0.822103977	
1173.026	 0.811879635	
1173.226	 0.887954533	
1173.425	 0.846545279	
1173.625	 0.983209550	
1173.825	 1.038231015	
1174.025	 1.054763913	
1174.225	 1.138475657	
1174.424	 1.146108150	
1174.624	 1.212549925	
1174.824	 1.357629061	
1175.024	 1.432583809	
1175.224	 1.580890775	
1175.423	 1.672091484	
1175.623	 1.646640182	
1175.823	 1.863528371	
1176.023	 2.043594837	
1176.223	 2.341360092	
1176.422	 2.531552792	
1176.622	 2.675622463	
1176.822	 3.069413900	
1177.022	 3.373822689	
1177.222	 3.673670769	
1177.421	 4.215706825	
1177.621	 4.663173676	
1177.821	 5.323630333	
1178.021	 5.917584896	
1178.221	 6.835318565	
1178.420	 7.696691036	
1178.620	 8.902859688	
1178.820	10.046476364	
1179.020	11.476094246	
1179.220	13.042200089	
1179.419	15.093787193	
1179.619	17.155401230	
1179.819	19.685022354	
1180.019	22.357934952	
1180.219	25.586812973	
1180.418	28.991340637	
1180.618	32.323997498	
1180.818	36.106052399	
1181.018	39.984481812	
1181.218	44.356781006	
1181.417	47.858932495	
1181.617	51.757820129	
1181.817	55.092136383	
1182.017	58.405368805	
1182.217	60.774696350	
1182.416	62.976188660	
1182.616	64.692398071	
1182.816	66.079803467	
1183.016	67.296440125	
1183.216	68.142196655	
1183.415	68.874130249	
1183.615	69.323654175	
1183.815	69.852981567	
1184.015	70.114738464	
1184.215	70.499351501	
1184.414	70.777862549	
1184.614	71.135971069	
1184.814	71.402648926	
1185.014	71.697944641	
1185.214	72.025886536	
1185.413	72.388366699	
1185.613	72.603759766	
1185.813	72.786956787	
1186.013	73.038398743	
1186.213	73.160736084	
1186.412	73.475364685	
1186.612	73.377532959	
1186.812	73.277328491	
1187.012	73.200111389	
1187.212	72.840469360	
1187.411	72.731033325	
1187.611	72.479652405	
1187.811	72.224082947	
1188.011	71.914863586	
1188.211	71.634140015	
1188.410	71.301712036	
1188.610	71.109375000	
1188.810	70.878280640	
1189.010	70.629844666	
1189.210	70.306465149	
1189.409	70.042839050	
1189.609	69.553970337	
1189.809	68.759124756	
1190.009	67.919937134	
1190.209	66.778099060	
1190.408	65.166656494	
1190.608	62.881107330	
1190.808	60.624671936	
1191.008	57.634723663	
1191.208	54.343677521	
1191.407	50.268428802	
1191.607	45.542728424	
1191.807	41.672454834	
1192.007	36.888282776	
1192.207	32.631103516	
1192.406	28.149280548	
1192.606	24.701755524	
1192.806	21.529182434	
1193.006	18.446081161	
1193.206	15.791526794	
1193.405	13.499278069	
1193.605	11.602483749	
1193.805	 9.970686913	
1194.005	 8.576472282	
1194.205	 7.383077621	
1194.404	 6.504552841	
1194.604	 5.642050743	
1194.804	 4.972527027	
1195.004	 4.265048981	
1195.204	 3.784876347	
1195.403	 3.393847942	
1195.603	 2.942810059	
1195.803	 2.662497282	
1196.003	 2.403378963	
1196.203	 2.195094585	
1196.402	 2.074712038	
1196.602	 1.827191234	
1196.802	 1.671892762	
1197.002	 1.582633734	
1197.202	 1.431482792	
1197.401	 1.280655742	
1197.601	 1.102528334	
1197.801	 1.277856112	
1198.001	 1.075630784	
1198.201	 1.049402356	
1198.400	 0.958762527	
1198.600	 0.874348521	
1198.800	 0.794578075	
1199.000	 0.958222866	
1199.200	 0.853988528	
1199.399	 0.700537086	
1199.599	 0.669773042	
1199.799	 0.711966872	
1199.999	 0.694759965	
1200.199	 0.678153038	
1200.398	 0.690258920	
1200.598	 0.647526562	
1200.798	 0.672494829	
1200.998	 0.543594658	
1201.198	 0.641591907	
1201.397	 0.611072123	
1201.597	 0.580983043	
1201.797	 0.615886807	
1201.997	 0.562293291	
1202.197	 0.554990292	
1202.396	 0.562024415	
1202.596	 0.537238598	
1202.796	 0.458794564	
1202.996	 0.711990058	
1203.196	 0.567355633	
1203.395	 0.465294242	
1203.595	 0.610311389	
1203.795	 0.574158609	
1203.995	 0.532109439	
1204.195	 0.567658126	
1204.394	 0.579006255	
1204.594	 0.512607276	
1204.794	 0.464075893	
1204.994	 0.494942814	
1205.194	 0.574699998	
1205.393	 0.563181162	
1205.593	 0.519396126	
1205.793	 0.428318053	
1205.993	 0.543596089	
1206.193	 0.626413643	
1206.392	 0.555409431	
1206.592	 0.506765604	
1206.792	 0.471366048	
1206.992	 0.530892253	
1207.192	 0.530624688	
1207.391	 0.500164449	
1207.591	 0.421208948	
1207.791	 0.591571331	
1207.991	 0.482010007	
1208.191	 0.484188497	
1208.390	 0.432959348	
1208.590	 0.512899280	
1208.790	 0.482903004	
1208.990	 0.482171178	
1209.190	 0.519390702	
1209.389	 0.427656054	
1209.589	 0.518548131	
1209.789	 0.511580586	
1209.989	 0.446076363	
1210.189	 0.429099947	
1210.388	 0.597719073	
1210.588	 0.513904750	
1210.788	 0.439839959	
1210.988	 0.402681947	
1211.188	 0.498670846	
1211.387	 0.452369601	
1211.587	 0.421809733	
1211.787	 0.537365556	
1211.987	 0.476293832	
1212.187	 0.465302527	
1212.386	 0.433490187	
1212.586	 0.464824736	
1212.786	 0.513360262	
1212.986	 0.562380850	
1213.186	 0.513922095	
1213.385	 0.439855039	
1213.585	 0.457465559	
1213.785	 0.469680130	
